,user,year,books_read,pages_read,average
7342,1079,2019,41,13203,36.17
7343,1079,2020,10,2910,7.97
7344,1079,2021,12,4973,13.62
7345,1079,2022,5,1895,5.19
7346,1079,2023,14,5059,13.86
7347,1079,2024,10,3852,10.55
7348,1079,2025,14,5759,15.78
7349,1080,2025,1,337,0.92
7350,1081,2023,1,357,0.98
7351,1081,2024,46,25350,69.45
7352,1081,2025,72,34721,95.13
7353,1082,2024,25,12010,32.9
7354,1082,2025,41,18030,49.4
7355,1083,2015,4,1196,3.28
7356,1083,2016,12,2679,7.34
7357,1083,2017,0,0,0.0
7358,1083,2018,0,0,0.0
7359,1083,2019,0,0,0.0
7360,1083,2020,64,19640,53.81
7361,1083,2021,33,9168,25.12
7362,1083,2022,18,5794,15.87
7363,1083,2023,56,16214,44.42
7364,1083,2024,77,23118,63.34
7365,1083,2025,41,13039,35.72
7366,1084,2017,1,64,0.18
7367,1084,2018,13,2537,6.95
7368,1084,2019,39,10351,28.36
7369,1084,2020,99,23868,65.39
7370,1084,2021,57,12776,35.0
7371,1084,2022,52,9451,25.89
7372,1084,2023,45,7245,19.85
7373,1084,2024,28,7602,20.83
7374,1084,2025,69,17752,48.64
7375,1085,2011,1,1136,3.11
7376,1085,2012,0,0,0.0
7377,1085,2013,0,0,0.0
7378,1085,2014,5,4044,11.08
7379,1085,2015,20,10016,27.44
7380,1085,2016,8,3167,8.68
7381,1085,2017,20,10511,28.8
7382,1085,2018,5,2410,6.6
7383,1085,2019,1,435,1.19
7384,1085,2020,1,648,1.78
7385,1085,2021,2,1637,4.48
7386,1085,2022,0,0,0.0
7387,1085,2023,4,3057,8.38
7388,1085,2024,2,1302,3.57
7389,1085,2025,42,20387,55.85
7390,1086,2025,13,4551,12.47
7391,1087,2024,154,58903,161.38
7392,1087,2025,185,80688,221.06
7393,1088,2021,68,22012,60.31
7394,1088,2022,62,15958,43.72
7395,1088,2023,55,16154,44.26
7396,1088,2024,51,13990,38.33
7397,1088,2025,59,20217,55.39
7398,1089,2025,12,5719,15.67
7399,1090,2021,84,34243,93.82
7400,1090,2022,62,22402,61.38
7401,1090,2023,73,29320,80.33
7402,1090,2024,49,21277,58.29
7403,1090,2025,43,17287,47.36
7404,1091,2018,1,486,1.33
7405,1091,2019,0,0,0.0
7406,1091,2020,0,0,0.0
7407,1091,2021,0,0,0.0
7408,1091,2022,0,0,0.0
7409,1091,2023,8,3678,10.08
7410,1091,2024,5,2101,5.76
7411,1091,2025,15,4745,13.0
7412,1092,2014,2,640,1.75
7413,1092,2015,0,0,0.0
7414,1092,2016,1,1216,3.33
7415,1092,2017,4,1083,2.97
7416,1092,2018,0,0,0.0
7417,1092,2019,1,496,1.36
7418,1092,2020,0,0,0.0
7419,1092,2021,6,2332,6.39
7420,1092,2022,17,6165,16.89
7421,1092,2023,25,8920,24.44
7422,1092,2024,17,6440,17.64
7423,1092,2025,22,11815,32.37
7424,1093,2002,2,1072,2.94
7425,1093,2003,0,0,0.0
7426,1093,2004,0,0,0.0
7427,1093,2005,0,0,0.0
7428,1093,2006,0,0,0.0
7429,1093,2007,0,0,0.0
7430,1093,2008,0,0,0.0
7431,1093,2009,0,0,0.0
7432,1093,2010,0,0,0.0
7433,1093,2011,0,0,0.0
7434,1093,2012,0,0,0.0
7435,1093,2013,3,1165,3.19
7436,1093,2014,5,1723,4.72
7437,1093,2015,3,862,2.36
7438,1093,2016,2,783,2.15
7439,1093,2017,0,0,0.0
7440,1093,2018,1,210,0.58
7441,1093,2019,0,0,0.0
7442,1093,2020,0,0,0.0
7443,1093,2021,0,0,0.0
7444,1093,2022,3,1268,3.47
7445,1093,2023,10,3734,10.23
7446,1093,2024,2,516,1.41
7447,1093,2025,42,15598,42.73
7448,1094,1981,1,256,0.7
7449,1094,1982,0,0,0.0
7450,1094,1983,2,818,2.24
7451,1094,1984,0,0,0.0
7452,1094,1985,1,224,0.61
7453,1094,1986,1,282,0.77
7454,1094,1987,3,710,1.95
7455,1094,1988,2,1055,2.89
7456,1094,1989,8,2050,5.62
7457,1094,1990,5,1724,4.72
7458,1094,1991,1,281,0.77
7459,1094,1992,1,477,1.31
7460,1094,1993,1,192,0.53
7461,1094,1994,3,672,1.84
7462,1094,1995,0,0,0.0
7463,1094,1996,0,0,0.0
7464,1094,1997,0,0,0.0
7465,1094,1998,2,928,2.54
7466,1094,1999,1,151,0.41
7467,1094,2000,2,606,1.66
7468,1094,2001,3,870,2.38
7469,1094,2002,2,294,0.81
7470,1094,2003,2,519,1.42
7471,1094,2004,3,884,2.42
7472,1094,2005,2,484,1.33
7473,1094,2006,0,0,0.0
7474,1094,2007,2,752,2.06
7475,1094,2008,0,0,0.0
7476,1094,2009,2,447,1.22
7477,1094,2010,17,5813,15.93
7478,1094,2011,28,6997,19.17
7479,1094,2012,47,13761,37.7
7480,1094,2013,73,21358,58.52
7481,1094,2014,80,23310,63.86
7482,1094,2015,147,43024,117.87
7483,1094,2016,176,49910,136.74
7484,1094,2017,183,51211,140.3
7485,1094,2018,170,45240,123.95
7486,1094,2019,172,47040,128.88
7487,1094,2020,174,44537,122.02
7488,1094,2021,185,51117,140.05
7489,1094,2022,159,46737,128.05
7490,1094,2023,128,36342,99.57
7491,1094,2024,138,38835,106.4
7492,1094,2025,16,4730,12.96
7493,1095,2025,5,1616,4.43
7494,1096,2025,8,4475,12.26
7495,1097,2019,1,722,1.98
7496,1097,2020,0,0,0.0
7497,1097,2021,0,0,0.0
7498,1097,2022,0,0,0.0
7499,1097,2023,160,58363,159.9
7500,1097,2024,61,20356,55.77
7501,1097,2025,47,16097,44.1
7502,1098,2002,3,999,2.74
7503,1098,2003,2,1630,4.47
7504,1098,2004,1,368,1.01
7505,1098,2005,0,0,0.0
7506,1098,2006,1,672,1.84
7507,1098,2007,1,620,1.7
7508,1098,2008,1,235,0.64
7509,1098,2009,2,3537,9.69
7510,1098,2010,7,1961,5.37
7511,1098,2011,11,3067,8.4
7512,1098,2012,15,3919,10.74
7513,1098,2013,14,4316,11.82
7514,1098,2014,44,12387,33.94
7515,1098,2015,58,15452,42.33
7516,1098,2016,59,14167,38.81
7517,1098,2017,60,12273,33.62
7518,1098,2018,37,10734,29.41
7519,1098,2019,42,12650,34.66
7520,1098,2020,52,15965,43.74
7521,1098,2021,54,16892,46.28
7522,1098,2022,52,15646,42.87
7523,1098,2023,54,16193,44.36
7524,1098,2024,43,12922,35.4
7525,1098,2025,47,14964,41.0
7526,1099,2021,5,1713,4.69
7527,1099,2022,10,3644,9.98
7528,1099,2023,36,11698,32.05
7529,1099,2024,40,13813,37.84
7530,1099,2025,65,24987,68.46
7531,1100,2025,9,2819,7.72
7532,1101,2022,13,5432,14.88
7533,1101,2023,21,10396,28.48
7534,1101,2024,18,9927,27.2
7535,1101,2025,40,19948,54.65
7536,1102,2024,1,376,1.03
7537,1102,2025,32,11443,31.35
7538,1103,2025,1,608,1.67
7539,1104,2019,2,755,2.07
7540,1104,2020,20,7358,20.16
7541,1104,2021,13,3708,10.16
7542,1104,2022,21,7045,19.3
7543,1104,2023,12,5139,14.08
7544,1104,2024,9,3879,10.63
7545,1104,2025,50,25466,69.77
7546,1105,2020,11,3490,9.56
7547,1105,2021,5,1947,5.33
7548,1105,2022,8,2466,6.76
7549,1105,2023,21,7186,19.69
7550,1105,2024,21,7420,20.33
7551,1105,2025,11,5257,14.4
7552,1106,2024,3,1187,3.25
7553,1106,2025,102,21565,59.08
7554,1107,2019,1,244,0.67
7555,1107,2020,3,2055,5.63
7556,1107,2021,2,847,2.32
7557,1107,2022,0,0,0.0
7558,1107,2023,25,7699,21.09
7559,1107,2024,35,10627,29.12
7560,1107,2025,13,4148,11.36
7561,1108,2022,60,23765,65.11
7562,1108,2023,321,123850,339.32
7563,1108,2024,305,124559,341.26
7564,1108,2025,227,84829,232.41
7565,1109,2018,16,6866,18.81
7566,1109,2019,166,52184,142.97
7567,1109,2020,327,102929,282.0
7568,1109,2021,372,111833,306.39
7569,1109,2022,199,60134,164.75
7570,1109,2023,218,71401,195.62
7571,1109,2024,230,75586,207.08
7572,1109,2025,239,73483,201.32
7573,1110,2022,1,375,1.03
7574,1110,2023,0,0,0.0
7575,1110,2024,1,368,1.01
7576,1110,2025,50,21016,57.58
7577,1111,2025,12,4776,13.08
7578,1112,2023,3,1717,4.7
7579,1112,2024,25,11283,30.91
7580,1112,2025,17,8554,23.44
7581,1113,2022,16,3185,8.73
7582,1113,2023,18,5558,15.23
7583,1113,2024,18,3915,10.73
7584,1113,2025,33,8528,23.36
7585,1114,2023,67,25926,71.03
7586,1114,2024,78,31388,85.99
7587,1114,2025,82,29824,81.71
7588,1115,2024,10,3878,10.62
7589,1115,2025,210,77644,212.72
7590,1116,2023,20,6937,19.01
7591,1116,2024,34,13359,36.6
7592,1116,2025,55,19928,54.6
7593,1117,2024,38,14882,40.77
7594,1117,2025,29,11057,30.29
7595,1118,2021,28,11037,30.24
7596,1118,2022,131,44059,120.71
7597,1118,2023,182,68243,186.97
7598,1118,2024,165,58089,159.15
7599,1118,2025,127,47473,130.06
7600,1119,2016,1,212,0.58
7601,1119,2017,1,372,1.02
7602,1119,2018,32,8335,22.84
7603,1119,2019,20,5464,14.97
7604,1119,2020,10,1850,5.07
7605,1119,2021,8,1109,3.04
7606,1119,2022,8,2276,6.24
7607,1119,2023,10,2289,6.27
7608,1119,2024,32,6561,17.98
7609,1119,2025,18,3576,9.8
7610,1120,2023,51,17936,49.14
7611,1120,2024,56,18460,50.58
7612,1120,2025,49,12637,34.62
7613,1121,2022,5,1527,4.18
7614,1121,2023,5,1248,3.42
7615,1121,2024,1,384,1.05
7616,1121,2025,7,2296,6.29
7617,1122,2025,207,56928,155.97
7618,1123,2025,60,21793,59.71
7619,1124,2021,13,4622,12.66
7620,1124,2022,30,5849,16.02
7621,1124,2023,23,6651,18.22
7622,1124,2024,3,772,2.12
7623,1124,2025,8,2253,6.17
7624,1125,2024,1,440,1.21
7625,1125,2025,21,8437,23.12
7626,1126,2024,7,2607,7.14
7627,1126,2025,12,3344,9.16
7628,1127,2022,35,11681,32.0
7629,1127,2023,31,10341,28.33
7630,1127,2024,22,7779,21.31
7631,1127,2025,15,5411,14.82
7632,1128,2017,13,4465,12.23
7633,1128,2018,1,452,1.24
7634,1128,2019,2,782,2.14
7635,1128,2020,36,12584,34.48
7636,1128,2021,29,9476,25.96
7637,1128,2022,40,14089,38.6
7638,1128,2023,105,33983,93.1
7639,1128,2024,114,39307,107.69
7640,1128,2025,92,33460,91.67
7641,1129,2025,30,8968,24.57
7642,1130,2023,1,355,0.97
7643,1130,2024,21,6317,17.31
7644,1130,2025,47,16839,46.13
7645,1131,2023,1,326,0.89
7646,1131,2024,186,64545,176.84
7647,1131,2025,192,65645,179.85
7648,1132,2024,40,15760,43.18
7649,1132,2025,61,21617,59.22
7650,1133,2021,10,3189,8.74
7651,1133,2022,42,12147,33.28
7652,1133,2023,20,7828,21.45
7653,1133,2024,25,8369,22.93
7654,1133,2025,61,19499,53.42
7655,1134,2022,17,5467,14.98
7656,1134,2023,24,8516,23.33
7657,1134,2024,50,17342,47.51
7658,1134,2025,60,19898,54.52
7659,1135,1985,1,474,1.3
7660,1135,1986,0,0,0.0
7661,1135,1987,0,0,0.0
7662,1135,1988,0,0,0.0
7663,1135,1989,0,0,0.0
7664,1135,1990,0,0,0.0
7665,1135,1991,0,0,0.0
7666,1135,1992,0,0,0.0
7667,1135,1993,0,0,0.0
7668,1135,1994,0,0,0.0
7669,1135,1995,0,0,0.0
7670,1135,1996,0,0,0.0
7671,1135,1997,0,0,0.0
7672,1135,1998,0,0,0.0
7673,1135,1999,0,0,0.0
7674,1135,2000,0,0,0.0
7675,1135,2001,0,0,0.0
7676,1135,2002,0,0,0.0
7677,1135,2003,0,0,0.0
7678,1135,2004,0,0,0.0
7679,1135,2005,0,0,0.0
7680,1135,2006,0,0,0.0
7681,1135,2007,0,0,0.0
7682,1135,2008,0,0,0.0
7683,1135,2009,0,0,0.0
7684,1135,2010,0,0,0.0
7685,1135,2011,0,0,0.0
7686,1135,2012,0,0,0.0
7687,1135,2013,53,17553,48.09
7688,1135,2014,69,22549,61.78
7689,1135,2015,84,22224,60.89
7690,1135,2016,121,39403,107.95
7691,1135,2017,119,45274,124.04
7692,1135,2018,110,37611,103.04
7693,1135,2019,112,36541,100.11
7694,1135,2020,65,22179,60.76
7695,1135,2021,56,19972,54.72
7696,1135,2022,109,40887,112.02
7697,1135,2023,121,41277,113.09
7698,1135,2024,129,46077,126.24
7699,1135,2025,119,41024,112.39
7700,1136,2021,39,11219,30.74
7701,1136,2022,48,11306,30.98
7702,1136,2023,30,7657,20.98
7703,1136,2024,29,8616,23.61
7704,1136,2025,79,19726,54.04
7705,1137,2017,51,12892,35.32
7706,1137,2018,160,41184,112.83
7707,1137,2019,125,35395,96.97
7708,1137,2020,69,20008,54.82
7709,1137,2021,141,42629,116.79
7710,1137,2022,101,28144,77.11
7711,1137,2023,237,85133,233.24
7712,1137,2024,550,186253,510.28
7713,1137,2025,496,172224,471.85
7714,1138,2025,4,1980,5.42
7715,1139,2024,27,7885,21.6
7716,1139,2025,35,10644,29.16
7717,1140,2025,1,352,0.96
7718,1141,2023,4,1719,4.71
7719,1141,2024,18,7538,20.65
7720,1141,2025,3,1594,4.37
7721,1142,2022,2,744,2.04
7722,1142,2023,164,61294,167.93
7723,1142,2024,495,187610,514.0
7724,1142,2025,287,99324,272.12
7725,1143,2023,9,3209,8.79
7726,1143,2024,76,29893,81.9
7727,1143,2025,29,11127,30.48
7728,1144,2025,26,11534,31.6
7729,1145,1990,1,143,0.39
7730,1145,1991,1,80,0.22
7731,1145,1992,1,347,0.95
7732,1145,1993,2,702,1.92
7733,1145,1994,11,3544,9.71
7734,1145,1995,25,9568,26.21
7735,1145,1996,1,320,0.88
7736,1145,1997,6,1988,5.45
7737,1145,1998,4,1350,3.7
7738,1145,1999,1,176,0.48
7739,1145,2000,3,740,2.03
7740,1145,2001,1,256,0.7
7741,1145,2002,4,1668,4.57
7742,1145,2003,6,1801,4.93
7743,1145,2004,9,2545,6.97
7744,1145,2005,7,2227,6.1
7745,1145,2006,8,2237,6.13
7746,1145,2007,52,13657,37.42
7747,1145,2008,21,5880,16.11
7748,1145,2009,37,10330,28.3
7749,1145,2010,32,9235,25.3
7750,1145,2011,50,14229,38.98
7751,1145,2012,53,15215,41.68
7752,1145,2013,44,13951,38.22
7753,1145,2014,42,11916,32.65
7754,1145,2015,38,10875,29.79
7755,1145,2016,40,12549,34.38
7756,1145,2017,45,11500,31.51
7757,1145,2018,49,13899,38.08
7758,1145,2019,54,12598,34.52
7759,1145,2020,64,17123,46.91
7760,1145,2021,62,15314,41.96
7761,1145,2022,57,15148,41.5
7762,1145,2023,94,28754,78.78
7763,1145,2024,53,17194,47.11
7764,1145,2025,88,26466,72.51
7765,1146,2020,11,3871,10.61
7766,1146,2021,37,14012,38.39
7767,1146,2022,176,63840,174.9
7768,1146,2023,174,63311,173.45
7769,1146,2024,92,32569,89.23
7770,1146,2025,76,28884,79.13
7771,1147,2015,2,853,2.34
7772,1147,2016,11,3127,8.57
7773,1147,2017,25,4786,13.11
7774,1147,2018,0,0,0.0
7775,1147,2019,0,0,0.0
7776,1147,2020,2,675,1.85
7777,1147,2021,327,87398,239.45
7778,1147,2022,562,142855,391.38
7779,1147,2023,731,188818,517.31
7780,1147,2024,860,249653,683.98
7781,1147,2025,767,194448,532.73
7782,1148,2025,109,38313,104.97
7783,1149,2025,22,8953,24.53
7784,1150,2024,1,338,0.93
7785,1150,2025,59,25994,71.22
7786,1151,2015,77,27887,76.4
7787,1151,2016,40,15643,42.86
7788,1151,2017,35,12522,34.31
7789,1151,2018,91,40266,110.32
7790,1151,2019,51,18695,51.22
7791,1151,2020,42,15948,43.69
7792,1151,2021,45,13193,36.15
7793,1151,2022,26,6007,16.46
7794,1151,2023,75,25016,68.54
7795,1151,2024,97,35282,96.66
7796,1151,2025,85,31972,87.59
7797,1152,2014,75,23588,64.62
7798,1152,2015,103,33634,92.15
7799,1152,2016,94,38627,105.83
7800,1152,2017,83,32017,87.72
7801,1152,2018,229,73069,200.19
7802,1152,2019,522,137736,377.36
7803,1152,2020,569,153275,419.93
7804,1152,2021,476,118833,325.57
7805,1152,2022,424,107435,294.34
7806,1152,2023,403,99547,272.73
7807,1152,2024,378,105758,289.75
7808,1152,2025,336,117503,321.93
7809,1153,2022,9,3202,8.77
7810,1153,2023,28,10374,28.42
7811,1153,2024,37,13931,38.17
7812,1153,2025,48,20462,56.06
7813,1154,2016,14,5730,15.7
7814,1154,2017,47,17618,48.27
7815,1154,2018,46,16976,46.51
7816,1154,2019,69,24834,68.04
7817,1154,2020,90,34465,94.42
7818,1154,2021,78,31534,86.39
7819,1154,2022,90,37706,103.3
7820,1154,2023,102,37901,103.84
7821,1154,2024,96,35831,98.17
7822,1154,2025,99,42710,117.01
7823,1155,2019,3,1317,3.61
7824,1155,2020,7,3001,8.22
7825,1155,2021,15,5449,14.93
7826,1155,2022,123,47762,130.85
7827,1155,2023,122,48200,132.05
7828,1155,2024,97,36087,98.87
7829,1155,2025,104,37988,104.08
7830,1156,1982,1,140,0.38
7831,1156,1983,0,0,0.0
7832,1156,1984,0,0,0.0
7833,1156,1985,0,0,0.0
7834,1156,1986,1,806,2.21
7835,1156,1987,0,0,0.0
7836,1156,1988,0,0,0.0
7837,1156,1989,0,0,0.0
7838,1156,1990,0,0,0.0
7839,1156,1991,0,0,0.0
7840,1156,1992,0,0,0.0
7841,1156,1993,0,0,0.0
7842,1156,1994,0,0,0.0
7843,1156,1995,0,0,0.0
7844,1156,1996,0,0,0.0
7845,1156,1997,0,0,0.0
7846,1156,1998,0,0,0.0
7847,1156,1999,0,0,0.0
7848,1156,2000,0,0,0.0
7849,1156,2001,0,0,0.0
7850,1156,2002,1,208,0.57
7851,1156,2003,0,0,0.0
7852,1156,2004,0,0,0.0
7853,1156,2005,0,0,0.0
7854,1156,2006,0,0,0.0
7855,1156,2007,0,0,0.0
7856,1156,2008,0,0,0.0
7857,1156,2009,0,0,0.0
7858,1156,2010,0,0,0.0
7859,1156,2011,1,136,0.37
7860,1156,2012,0,0,0.0
7861,1156,2013,0,0,0.0
7862,1156,2014,0,0,0.0
7863,1156,2015,0,0,0.0
7864,1156,2016,0,0,0.0
7865,1156,2017,0,0,0.0
7866,1156,2018,37,12117,33.2
7867,1156,2019,54,17014,46.61
7868,1156,2020,112,38234,104.75
7869,1156,2021,145,47780,130.9
7870,1156,2022,192,56500,154.79
7871,1156,2023,230,76459,209.48
7872,1156,2024,251,76300,209.04
7873,1156,2025,255,71926,197.06
7874,1157,2015,3,673,1.84
7875,1157,2016,9,2315,6.34
7876,1157,2017,5,1346,3.69
7877,1157,2018,20,5058,13.86
7878,1157,2019,16,4347,11.91
7879,1157,2020,49,11917,32.65
7880,1157,2021,30,7326,20.07
7881,1157,2022,22,6405,17.55
7882,1157,2023,27,8128,22.27
7883,1157,2024,22,5535,15.16
7884,1157,2025,20,5487,15.03
7885,1158,2024,105,40666,111.41
7886,1158,2025,73,31816,87.17
7887,1159,2024,110,35086,96.13
7888,1159,2025,162,50768,139.09
7889,1160,2025,28,10673,29.24
7890,1161,2021,2,864,2.37
7891,1161,2022,27,10627,29.12
7892,1161,2023,34,13250,36.3
7893,1161,2024,16,6225,17.05
7894,1161,2025,41,14764,40.45
7895,1162,2012,3,1175,3.22
7896,1162,2013,18,5687,15.58
7897,1162,2014,46,15384,42.15
7898,1162,2015,32,11760,32.22
7899,1162,2016,22,8049,22.05
7900,1162,2017,16,7104,19.46
7901,1162,2018,8,4544,12.45
7902,1162,2019,2,848,2.32
7903,1162,2020,1,128,0.35
7904,1162,2021,47,16723,45.82
7905,1162,2022,85,31559,86.46
7906,1162,2023,52,17295,47.38
7907,1162,2024,75,26783,73.38
7908,1162,2025,83,28822,78.96
7909,1163,2019,22,6388,17.5
7910,1163,2020,33,10810,29.62
7911,1163,2021,21,6706,18.37
7912,1163,2022,31,10466,28.67
7913,1163,2023,50,11931,32.69
7914,1163,2024,46,11758,32.21
7915,1163,2025,71,18346,50.26
7916,1164,2006,2,599,1.64
7917,1164,2007,0,0,0.0
7918,1164,2008,0,0,0.0
7919,1164,2009,0,0,0.0
7920,1164,2010,0,0,0.0
7921,1164,2011,0,0,0.0
7922,1164,2012,0,0,0.0
7923,1164,2013,0,0,0.0
7924,1164,2014,0,0,0.0
7925,1164,2015,0,0,0.0
7926,1164,2016,0,0,0.0
7927,1164,2017,0,0,0.0
7928,1164,2018,0,0,0.0
7929,1164,2019,4,1811,4.96
7930,1164,2020,3,974,2.67
7931,1164,2021,6,2252,6.17
7932,1164,2022,26,9544,26.15
7933,1164,2023,35,11797,32.32
7934,1164,2024,52,19790,54.22
7935,1164,2025,51,18276,50.07
7936,1165,2024,1,245,0.67
7937,1165,2025,10,3014,8.26
7938,1166,2023,24,9341,25.59
7939,1166,2024,13,4580,12.55
7940,1166,2025,7,2232,6.12
7941,1167,2023,4,1537,4.21
7942,1167,2024,220,87412,239.48
7943,1167,2025,180,64840,177.64
7944,1168,2025,27,10431,28.58
7945,1169,2023,63,23934,65.57
7946,1169,2024,142,54367,148.95
7947,1169,2025,176,79213,217.02
7948,1170,2022,3,1205,3.3
7949,1170,2023,264,99752,273.29
7950,1170,2024,686,231704,634.81
7951,1170,2025,407,134447,368.35
7952,1171,2017,1,369,1.01
7953,1171,2018,8,4311,11.81
7954,1171,2019,25,9659,26.46
7955,1171,2020,15,3865,10.59
7956,1171,2021,25,7449,20.41
7957,1171,2022,26,10453,28.64
7958,1171,2023,34,12182,33.38
7959,1171,2024,26,10098,27.67
7960,1171,2025,27,11388,31.2
7961,1172,2021,8,2994,8.2
7962,1172,2022,9,3928,10.76
7963,1172,2023,17,5717,15.66
7964,1172,2024,54,16031,43.92
7965,1172,2025,30,8892,24.36
7966,1173,2023,26,7976,21.85
7967,1173,2024,131,42389,116.13
7968,1173,2025,104,38764,106.2
7969,1174,2020,5,2010,5.51
7970,1174,2021,13,5187,14.21
7971,1174,2022,32,11415,31.27
7972,1174,2023,33,12249,33.56
7973,1174,2024,6,2006,5.5
7974,1174,2025,7,2935,8.04
7975,1175,2012,1,579,1.59
7976,1175,2013,0,0,0.0
7977,1175,2014,0,0,0.0
7978,1175,2015,0,0,0.0
7979,1175,2016,0,0,0.0
7980,1175,2017,0,0,0.0
7981,1175,2018,0,0,0.0
7982,1175,2019,0,0,0.0
7983,1175,2020,0,0,0.0
7984,1175,2021,0,0,0.0
7985,1175,2022,0,0,0.0
7986,1175,2023,0,0,0.0
7987,1175,2024,142,66544,182.31
7988,1175,2025,236,83765,229.49
7989,1176,2024,6,2135,5.85
7990,1176,2025,25,7937,21.75
7991,1177,2017,1,176,0.48
7992,1177,2018,2,832,2.28
7993,1177,2019,9,3350,9.18
7994,1177,2020,1,336,0.92
7995,1177,2021,1,336,0.92
7996,1177,2022,4,1185,3.25
7997,1177,2023,0,0,0.0
7998,1177,2024,0,0,0.0
7999,1177,2025,63,14716,40.32
8000,1178,2023,44,13857,37.96
8001,1178,2024,36,15665,42.92
8002,1178,2025,37,15071,41.29
8003,1179,2010,1,528,1.45
8004,1179,2011,1,512,1.4
8005,1179,2012,2,824,2.26
8006,1179,2013,2,998,2.73
8007,1179,2014,0,0,0.0
8008,1179,2015,0,0,0.0
8009,1179,2016,0,0,0.0
8010,1179,2017,0,0,0.0
8011,1179,2018,1,274,0.75
8012,1179,2019,2,708,1.94
8013,1179,2020,1,324,0.89
8014,1179,2021,2,528,1.45
8015,1179,2022,62,18241,49.98
8016,1179,2023,67,20998,57.53
8017,1179,2024,70,19858,54.41
8018,1179,2025,75,20021,54.85
8019,1180,2019,22,7673,21.02
8020,1180,2020,42,14392,39.43
8021,1180,2021,68,27018,74.02
8022,1180,2022,62,25285,69.27
8023,1180,2023,66,25990,71.21
8024,1180,2024,114,37027,101.44
8025,1180,2025,98,41148,112.73
8026,1181,2011,1,480,1.32
8027,1181,2012,3,1076,2.95
8028,1181,2013,1,168,0.46
8029,1181,2014,0,0,0.0
8030,1181,2015,1,463,1.27
8031,1181,2016,7,2451,6.72
8032,1181,2017,16,5292,14.5
8033,1181,2018,50,16227,44.46
8034,1181,2019,25,7814,21.41
8035,1181,2020,20,6223,17.05
8036,1181,2021,6,2240,6.14
8037,1181,2022,12,4154,11.38
8038,1181,2023,11,3551,9.73
8039,1181,2024,235,74950,205.34
8040,1181,2025,241,62271,170.61
8041,1182,2024,41,21691,59.43
8042,1182,2025,42,17464,47.85
8043,1183,2013,3,1131,3.1
8044,1183,2014,0,0,0.0
8045,1183,2015,0,0,0.0
8046,1183,2016,0,0,0.0
8047,1183,2017,0,0,0.0
8048,1183,2018,0,0,0.0
8049,1183,2019,0,0,0.0
8050,1183,2020,0,0,0.0
8051,1183,2021,0,0,0.0
8052,1183,2022,0,0,0.0
8053,1183,2023,0,0,0.0
8054,1183,2024,5,1372,3.76
8055,1183,2025,55,23546,64.51
8056,1184,2022,10,3794,10.39
8057,1184,2023,0,0,0.0
8058,1184,2024,4,1567,4.29
8059,1184,2025,17,7033,19.27
8060,1185,2025,16,5007,13.72
8061,1186,2023,68,26173,71.71
8062,1186,2024,144,55065,150.86
8063,1186,2025,119,45824,125.55
8064,1187,2023,13,4578,12.54
8065,1187,2024,17,5956,16.32
8066,1187,2025,29,9730,26.66
8067,1188,2025,53,19913,54.56
8068,1189,2023,11,5246,14.37
8069,1189,2024,56,26740,73.26
8070,1189,2025,51,16540,45.32
8071,1190,2025,7,2495,6.84
8072,1191,2016,1,288,0.79
8073,1191,2017,3,1280,3.51
8074,1191,2018,3,1239,3.39
8075,1191,2019,1,338,0.93
8076,1191,2020,3,1424,3.9
8077,1191,2021,34,13085,35.85
8078,1191,2022,56,25500,69.86
8079,1191,2023,11,5486,15.03
8080,1191,2024,69,24821,68.0
8081,1191,2025,40,19293,52.86
8082,1192,2023,7,3511,9.62
8083,1192,2024,4,1245,3.41
8084,1192,2025,5,2572,7.05
8085,1193,2008,1,439,1.2
8086,1193,2009,0,0,0.0
8087,1193,2010,3,1759,4.82
8088,1193,2011,1,362,0.99
8089,1193,2012,1,320,0.88
8090,1193,2013,4,697,1.91
8091,1193,2014,1,217,0.59
8092,1193,2015,4,761,2.08
8093,1193,2016,1,110,0.3
8094,1193,2017,0,0,0.0
8095,1193,2018,2,1264,3.46
8096,1193,2019,2,505,1.38
8097,1193,2020,5,1405,3.85
8098,1193,2021,30,11271,30.88
8099,1193,2022,24,9011,24.69
8100,1193,2023,14,3635,9.96
8101,1193,2024,22,8569,23.48
8102,1193,2025,41,16803,46.04
8103,1194,2025,3,1860,5.1
8104,1195,2024,6,1740,4.77
8105,1195,2025,40,14552,39.87
8106,1196,2025,106,38596,105.74
8107,1197,2013,2,504,1.38
8108,1197,2014,0,0,0.0
8109,1197,2015,0,0,0.0
8110,1197,2016,0,0,0.0
8111,1197,2017,0,0,0.0
8112,1197,2018,0,0,0.0
8113,1197,2019,2,886,2.43
8114,1197,2020,0,0,0.0
8115,1197,2021,0,0,0.0
8116,1197,2022,0,0,0.0
8117,1197,2023,12,4548,12.46
8118,1197,2024,103,34767,95.25
8119,1197,2025,71,22857,62.62
8120,1198,2006,2,1066,2.92
8121,1198,2007,1,629,1.72
8122,1198,2008,1,756,2.07
8123,1198,2009,0,0,0.0
8124,1198,2010,0,0,0.0
8125,1198,2011,0,0,0.0
8126,1198,2012,3,1155,3.16
8127,1198,2013,11,5699,15.61
8128,1198,2014,0,0,0.0
8129,1198,2015,0,0,0.0
8130,1198,2016,3,979,2.68
8131,1198,2017,0,0,0.0
8132,1198,2018,0,0,0.0
